sku,product_name,category,units_sold,ending_inventory,sell_through_rate,estimated_weekly_demand,reorder_point,recommended_reorder_qty,recommendation
85034A,3 GARDENIA MORRIS BOXED CANDLES,home decor,501,28,0.947069943289225,9.402144772117962,56.41286863270777,28.0,Reorder immediately
23125,6PC WOOD PLATE SET DISPOSABLE,kitchen,459,24,0.9503105590062112,8.613941018766756,51.683646112600535,28.0,Reorder immediately
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,home decor,451,23,0.9514767932489452,8.463806970509383,50.7828418230563,28.0,Reorder immediately
81952V,ROUND PURPLE CLOCK WITH SUCKER,home decor,367,13,0.9657894736842105,6.887399463806971,41.32439678284182,28.0,Reorder immediately
23034,DRAWER KNOB CERAMIC BLACK,home decor,991,85,0.921003717472119,18.59785522788204,111.58713136729224,27.0,Reorder immediately
22412,METAL SIGN NEIGHBOURHOOD WITCH ,home decor,914,76,0.9232323232323232,17.152815013404826,102.91689008042896,27.0,Reorder immediately
22639,SET OF 4 NAPKIN CHARMS HEARTS,home decor,806,64,0.9264367816091954,15.126005361930295,90.75603217158177,27.0,Reorder immediately
21905,MORE BUTTER METAL SIGN ,home decor,761,59,0.9280487804878049,14.281501340482574,85.68900804289544,27.0,Reorder immediately
23502,PLAYING CARDS VINTAGE DOILEY ,gift/decorative,714,53,0.9308996088657105,13.399463806970509,80.39678284182305,27.0,Reorder immediately
23396,BUTTERFLY CUSHION COVER,other,662,48,0.9323943661971831,12.423592493297587,74.54155495978551,27.0,Reorder immediately
21948,SET OF 6 CAKE CHOPSTICKS,kitchen,641,45,0.934402332361516,12.029490616621985,72.17694369973191,27.0,Reorder immediately
84849D,HOT BATHS SOAP HOLDER,home decor,494,29,0.9445506692160612,9.270777479892761,55.624664879356565,27.0,Reorder immediately
22939,APRON APPLE DELIGHT,home decor,472,26,0.9477911646586346,8.857908847184987,53.14745308310992,27.0,Reorder immediately
85186A,EASTER BUNNY GARLAND OF FLOWERS,home decor,615,43,0.9346504559270516,11.541554959785524,69.24932975871315,26.0,Reorder immediately
21373,MIRRORED WALL ART SNOWFLAKES,home decor,512,32,0.9411764705882353,9.60857908847185,57.651474530831095,26.0,Reorder immediately
85130C,BEADED CRYSTAL HEART BLUE  LARGE,home decor,483,28,0.9452054794520548,9.064343163538874,54.38605898123325,26.0,Reorder immediately
35809A,ENAMEL PINK TEA CONTAINER,kitchen,421,21,0.9524886877828054,7.900804289544236,47.40482573726541,26.0,Reorder immediately
35004C,SET OF 3 COLOURED  FLYING DUCKS,sets,394,18,0.9563106796116505,7.394101876675603,44.36461126005362,26.0,Reorder immediately
22073,RED RETROSPOT STORAGE JAR,home decor,336,12,0.9655172413793104,6.305630026809651,37.833780160857906,26.0,Reorder immediately
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,home decor,335,12,0.9654178674351584,6.28686327077748,37.72117962466488,26.0,Reorder immediately
72122,COFFEE SCENT PILLAR CANDLE,home decor,325,11,0.9672619047619048,6.099195710455764,36.59517426273459,26.0,Reorder immediately
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,home decor,824,68,0.9237668161434978,15.463806970509383,92.7828418230563,25.0,Reorder immediately
22664,TOY TIDY DOLLY GIRL DESIGN,home decor,713,55,0.9283854166666666,13.380697050938338,80.28418230563003,25.0,Reorder immediately
72598,SET/12 TAPER CANDLES,home decor,607,43,0.9338461538461539,11.39142091152815,68.3485254691689,25.0,Reorder immediately
21060,PARTY INVITES BALLOON GIRL,gift/decorative,405,21,0.9507042253521126,7.600536193029491,45.603217158176946,25.0,Reorder immediately
23694,PAISLEY PARK CARD,gift/decorative,376,17,0.9567430025445293,7.056300268096515,42.33780160857909,25.0,Reorder immediately
22389,PAPERWEIGHT SAVE THE PLANET,stationery,338,13,0.9629629629629629,6.343163538873995,38.05898123324397,25.0,Reorder immediately
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,kitchen,1051,94,0.9179039301310044,19.723860589812332,118.343163538874,24.0,Reorder immediately
22337,ANGEL DECORATION PAINTED ZINC ,home decor,912,79,0.9202825428859738,17.115281501340483,102.6916890080429,24.0,Reorder immediately
22523,CHILDS GARDEN FORK PINK,kitchen,865,73,0.9221748400852878,16.233243967828418,97.39946380697052,24.0,Reorder immediately
21866,UNION JACK FLAG LUGGAGE TAG,other,750,60,0.9259259259259259,14.075067024128687,84.45040214477213,24.0,Reorder immediately
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,home decor,721,57,0.9267352185089974,13.53083109919571,81.18498659517427,24.0,Reorder immediately
22316,200 BENDY SKULL STRAWS,other,661,50,0.929676511954993,12.404825737265416,74.4289544235925,24.0,Reorder immediately
21455,PAINTED YELLOW WOODEN DAISY,other,612,45,0.9315068493150684,11.485254691689008,68.91152815013405,24.0,Reorder immediately
22229,BUNNY WOODEN PAINTED WITH FLOWER ,home decor,568,40,0.9342105263157895,10.659517426273458,63.95710455764075,24.0,Reorder immediately
84078A,SET/4 WHITE RETRO STORAGE CUBES ,home decor,415,23,0.9474885844748858,7.7882037533512065,46.72922252010724,24.0,Reorder immediately
21925,UNION STRIPE CUSHION COVER ,other,403,21,0.9504716981132075,7.563002680965147,45.37801608579088,24.0,Reorder immediately
23523,TREASURE AHOY WALL ART,other,360,17,0.9549071618037135,6.7560321715817695,40.53619302949062,24.0,Reorder immediately
23046,PAPER LANTERN 9 POINT DELUXE STAR,stationery,349,15,0.9587912087912088,6.549597855227882,39.297587131367294,24.0,Reorder immediately
21793,CLASSIC FRENCH STYLE BASKET BROWN,other,304,10,0.9681528662420382,5.705093833780161,34.23056300268097,24.0,Reorder immediately
22346,PARTY PIZZA DISH GREEN POLKADOT,gift/decorative,1037,94,0.9168877099911583,19.46112600536193,116.76675603217157,23.0,Reorder immediately
35648,VINTAGE BEAD PINK PURSE ,bags,981,87,0.9185393258426966,18.410187667560322,110.46112600536193,23.0,Reorder immediately
22926,IVORY GIANT GARDEN THERMOMETER,other,597,44,0.9313572542901716,11.203753351206435,67.22252010723861,23.0,Reorder immediately
20840,FRENCH FLORAL CUSHION COVER ,other,533,37,0.9350877192982456,10.002680965147453,60.016085790884716,23.0,Reorder immediately
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,home decor,525,36,0.9358288770053476,9.85254691689008,59.11528150134048,23.0,Reorder immediately
23524,HORSE & PONY WALL ART,other,481,31,0.939453125,9.026809651474531,54.16085790884719,23.0,Reorder immediately
21820,GLITTER HEART GARLAND WITH BELLS ,home decor,332,14,0.9595375722543352,6.230563002680965,37.383378016085786,23.0,Reorder immediately
21421,PORCELAIN ROSE LARGE ,other,299,11,0.964516129032258,5.611260053619303,33.66756032171582,23.0,Reorder immediately
21684,SMALL MEDINA STAMPED METAL BOWL ,kitchen,783,66,0.9222614840989399,14.69436997319035,88.1662198391421,22.0,Reorder immediately
22304,COFFEE MUG BLUE PAISLEY DESIGN,home decor,767,64,0.9229843561973526,14.394101876675604,86.36461126005362,22.0,Reorder immediately
21066,VINTAGE RED MUG,kitchen,703,57,0.925,13.193029490616622,79.15817694369973,22.0,Reorder immediately
79030D,"TUMBLER, BAROQUE",other,587,44,0.93026941362916,11.016085790884718,66.09651474530831,22.0,Reorder immediately
22445,PENCIL CASE LIFE IS BEAUTIFUL,stationery,537,38,0.9339130434782609,10.077747989276139,60.46648793565683,22.0,Reorder immediately
21527,RED RETROSPOT TRADITIONAL TEAPOT ,kitchen,481,32,0.9376218323586745,9.026809651474531,54.16085790884719,22.0,Reorder immediately
22794,SWEETHEART WIRE MAGAZINE RACK,home decor,326,15,0.9560117302052786,6.117962466487936,36.707774798927616,22.0,Reorder immediately
22454,MEASURING TAPE BABUSHKA RED,other,290,11,0.9634551495016611,5.442359249329759,32.65415549597856,22.0,Reorder immediately
21207,SKULL AND CROSSBONES  GARLAND ,other,1068,99,0.9151670951156813,20.04289544235925,120.25737265415549,21.0,Reorder immediately
90057,DIAMANTE RING ASSORTED IN BOX.,home decor,1008,93,0.9155313351498637,18.916890080428956,113.50134048257374,21.0,Reorder immediately
22487,WHITE WOOD GARDEN PLANT LADDER,other,785,67,0.9213615023474179,14.731903485254692,88.39142091152816,21.0,Reorder immediately
21530,DAIRY MAID TOASTRACK,other,777,66,0.9217081850533808,14.58176943699732,87.49061662198392,21.0,Reorder immediately
84459B,YELLOW METAL CHICKEN HEART ,home decor,721,60,0.9231754161331626,13.53083109919571,81.18498659517427,21.0,Reorder immediately
84926D,LA PALMIERA TILE COASTER,other,709,59,0.9231770833333334,13.305630026809652,79.83378016085791,21.0,Reorder immediately
22781,GUMBALL MAGAZINE RACK,other,622,49,0.9269746646795827,11.672922252010723,70.03753351206434,21.0,Reorder immediately
22685,FRENCH BLUE METAL DOOR SIGN 0,home decor,594,46,0.928125,11.14745308310992,66.88471849865951,21.0,Reorder immediately
21202,DOLLY HONEYCOMB GARLAND,other,475,32,0.9368836291913215,8.914209115281501,53.48525469168901,21.0,Reorder immediately
20755,BLUE PAISLEY POCKET BOOK,other,307,14,0.956386292834891,5.761394101876676,34.56836461126006,21.0,Reorder immediately
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,stationery,996,92,0.9154411764705882,18.691689008042896,112.15013404825737,20.0,Reorder immediately
37450,CERAMIC CAKE BOWL + HANGING CAKES,kitchen,717,61,0.9215938303341902,13.455764075067025,80.73458445040215,20.0,Reorder immediately
82567,"AIRLINE LOUNGE,METAL SIGN",home decor,713,60,0.9223803363518758,13.380697050938338,80.28418230563003,20.0,Reorder immediately
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,sets,554,42,0.9295302013422819,10.396782841823056,62.38069705093834,20.0,Reorder immediately
22393,PAPERWEIGHT VINTAGE COLLAGE,stationery,512,38,0.9309090909090909,9.60857908847185,57.651474530831095,20.0,Reorder immediately
84659A,WHITE TRAVEL ALARM CLOCK,home decor,280,12,0.958904109589041,5.254691689008043,31.528150134048257,20.0,Reorder immediately
22390,PAPERWEIGHT CHILDHOOD MEMORIES,stationery,268,10,0.9640287769784173,5.029490616621984,30.1769436997319,20.0,Reorder immediately
22321,BIRD DECORATION RED RETROSPOT,home decor,917,84,0.916083916083916,17.20911528150134,103.25469168900804,19.0,Reorder immediately
85230A,OPIUM SCENTED VOTIVE CANDLE,home decor,840,76,0.9170305676855895,15.764075067024129,94.58445040214477,19.0,Reorder immediately
79190B,RETRO PLASTIC POLKA TRAY,kitchen,707,61,0.9205729166666666,13.26809651474531,79.60857908847186,19.0,Reorder immediately
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,home decor,706,60,0.9216710182767625,13.249329758713136,79.49597855227881,19.0,Reorder immediately
23110,PARISIENNE KEY CABINET ,other,702,60,0.9212598425196851,13.17426273458445,79.0455764075067,19.0,Reorder immediately
22255,FELT TOADSTOOL  SMALL,other,629,52,0.9236417033773862,11.804289544235925,70.82573726541554,19.0,Reorder immediately
22261,FELT EGG COSY WHITE RABBIT ,other,585,47,0.9256329113924051,10.978552278820375,65.87131367292226,19.0,Reorder immediately
21813,GARLAND WITH STARS AND BELLS,other,549,43,0.9273648648648649,10.302949061662199,61.817694369973196,19.0,Reorder immediately
22660,DOORMAT I LOVE LONDON,home decor,364,22,0.9430051813471503,6.831099195710456,40.98659517426273,19.0,Reorder immediately
84993A,75 GREEN PETIT FOUR CASES,other,343,20,0.9449035812672176,6.436997319034853,38.62198391420912,19.0,Reorder immediately
23347,I LOVE LONDON BEAKER,other,860,79,0.9158679446219382,16.13941018766756,96.83646112600536,18.0,Reorder immediately
23088,ZINC HEART FLOWER T-LIGHT HOLDER,home decor,795,72,0.916955017301038,14.919571045576408,89.51742627345845,18.0,Reorder immediately
22365,DOORMAT RESPECTABLE HOUSE,home decor,790,71,0.9175377468060395,14.82573726541555,88.9544235924933,18.0,Reorder immediately
22071,SMALL WHITE RETROSPOT MUG IN BOX ,home decor,730,64,0.9193954659949622,13.699731903485254,82.19839142091152,18.0,Reorder immediately
21063,PARTY INVITES JAZZ HEARTS,home decor,528,41,0.9279437609841827,9.908847184986595,59.45308310991957,18.0,Reorder immediately
23053,RECYCLED ACAPULCO MAT PINK,other,365,23,0.9407216494845361,6.849865951742627,41.09919571045576,18.0,Reorder immediately
21688,SILVER PLATE CANDLE BOWL SMALL,home decor,348,21,0.943089430894309,6.53083109919571,39.184986595174266,18.0,Reorder immediately
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,home decor,295,15,0.9516129032258065,5.536193029490617,33.2171581769437,18.0,Reorder immediately
22933,BAKING MOULD EASTER EGG MILK CHOC,kitchen,940,89,0.9135082604470359,17.64075067024129,105.84450402144773,17.0,Reorder immediately
22416,SET OF 36 DOILIES SPACEBOY DESIGN ,home decor,868,81,0.9146469968387777,16.289544235924932,97.73726541554959,17.0,Reorder immediately
21882,SKULLS TAPE,other,706,62,0.9192708333333334,13.249329758713136,79.49597855227881,17.0,Reorder immediately
22232,JIGSAW TOADSTOOLS 3 PIECE,other,690,61,0.918774966711052,12.949061662198392,77.69436997319036,17.0,Reorder immediately
21219,SET/4 BADGES BALLOON GIRL,sets,448,33,0.9313929313929314,8.407506702412869,50.44504021447722,17.0,Reorder immediately
23555,LANDMARK FRAME NOTTING HILL ,home decor,424,31,0.9318681318681319,7.957104557640751,47.742627345844504,17.0,Reorder immediately
47310M,"SMALL POP BOX,FUNKY MONKEY",home decor,410,29,0.9339407744874715,7.694369973190349,46.166219839142094,17.0,Reorder immediately
21220,SET/4 BADGES DOGS,sets,348,22,0.9405405405405406,6.53083109919571,39.184986595174266,17.0,Reorder immediately
21719,LOVELY BONBON STICKER SHEET,stationery,345,22,0.9400544959128065,6.474530831099196,38.84718498659518,17.0,Reorder immediately
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,kitchen,304,17,0.9470404984423676,5.705093833780161,34.23056300268097,17.0,Reorder immediately
35819B,"ACRYLIC HANGING JEWEL,BLUE",other,270,13,0.9540636042402827,5.067024128686327,30.402144772117964,17.0,Reorder immediately
20619,TROPICAL PASSPORT COVER ,other,262,13,0.9527272727272728,4.916890080428955,29.501340482573728,17.0,Reorder immediately
22721,SET OF 3 CAKE TINS SKETCHBOOK,kitchen,1022,99,0.911685994647636,19.179624664879356,115.07774798927613,16.0,Reorder immediately
22231,JIGSAW TREE WITH BIRDHOUSE,seasonal,1000,97,0.9115770282588879,18.766756032171582,112.60053619302948,16.0,Reorder immediately
85176,SEWING SUSAN 21 NEEDLE SET,sets,918,87,0.9134328358208955,17.22788203753351,103.36729222520107,16.0,Reorder immediately
22134,LADLE LOVE HEART RED ,home decor,890,84,0.9137577002053389,16.70241286863271,100.21447721179626,16.0,Reorder immediately
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,stationery,599,51,0.9215384615384615,11.241286863270778,67.44772117962466,16.0,Reorder immediately
23049,RECYCLED ACAPULCO MAT RED,other,456,35,0.9287169042769857,8.557640750670242,51.34584450402145,16.0,Reorder immediately
21417,COCKLE SHELL DISH,other,340,22,0.9392265193370166,6.380697050938338,38.284182305630026,16.0,Reorder immediately
23538,WALL ART VINTAGE HEART,home decor,332,21,0.9405099150141643,6.230563002680965,37.383378016085786,16.0,Reorder immediately
22606,WOODEN SKITTLES GARDEN SET,sets,315,19,0.9431137724550899,5.911528150134048,35.46916890080429,16.0,Reorder immediately
21064,BOOM BOX SPEAKER BOYS,home decor,301,18,0.9435736677115988,5.648793565683646,33.892761394101875,16.0,Reorder immediately
22324,BLUE POLKADOT KIDS BAG,bags,286,16,0.9470198675496688,5.367292225201073,32.20375335120644,16.0,Reorder immediately
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,stationery,249,12,0.9540229885057471,4.672922252010724,28.037533512064343,16.0,Reorder immediately
23411, TRELLIS COAT RACK,other,227,10,0.9578059071729957,4.2600536193029495,25.560321715817697,16.0,Reorder immediately
85203,HANGING WOOD AND FELT BUTTERFLY ,other,896,86,0.9124236252545825,16.815013404825738,100.89008042895443,15.0,Reorder immediately
15044D,RED PAPER PARASOL,stationery,645,58,0.9174964438122333,12.10455764075067,72.62734584450402,15.0,Reorder immediately
21927,BLUE/CREAM STRIPE CUSHION COVER ,other,623,55,0.9188790560471977,11.691689008042896,70.15013404825737,15.0,Reorder immediately
22636,CHILDS BREAKFAST SET CIRCUS PARADE,sets,595,52,0.919629057187017,11.16621983914209,66.99731903485255,15.0,Reorder immediately
21062,PARTY INVITES SPACEMAN,gift/decorative,539,46,0.9213675213675213,10.115281501340483,60.6916890080429,15.0,Reorder immediately
51008,AFGHAN SLIPPER SOCK PAIR,other,519,43,0.9234875444839857,9.73994638069705,58.43967828418231,15.0,Reorder immediately
23007, SPACEBOY BABY GIFT SET,gift/decorative,499,41,0.924074074074074,9.36461126005362,56.187667560321714,15.0,Reorder immediately
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,sets,448,35,0.927536231884058,8.407506702412869,50.44504021447722,15.0,Reorder immediately
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,kitchen,364,26,0.9333333333333333,6.831099195710456,40.98659517426273,15.0,Reorder immediately
22518,CHILDS GARDEN BRUSH BLUE,other,363,26,0.9331619537275064,6.8123324396782845,40.8739946380697,15.0,Reorder immediately
23415,HOME SWEET HOME HOOK,other,328,22,0.9371428571428572,6.155495978552279,36.93297587131367,15.0,Reorder immediately
85025C,PINK HEART SHAPE PHOTO FRAME,home decor,322,21,0.9387755102040817,6.042895442359249,36.257372654155496,15.0,Reorder immediately
21518,BANK ACCOUNT  GREETING  CARD ,kitchen,318,21,0.9380530973451328,5.967828418230563,35.806970509383376,15.0,Reorder immediately
22861,EASTER TIN CHICKS IN GARDEN,kitchen,305,19,0.941358024691358,5.7238605898123325,34.343163538873995,15.0,Reorder immediately
21374,MIRRORED WALL ART SKULLS,home decor,304,19,0.9411764705882353,5.705093833780161,34.23056300268097,15.0,Reorder immediately
23041,PAPER LANTERN 9 POINT SNOW STAR,seasonal,272,16,0.9444444444444444,5.10455764075067,30.62734584450402,15.0,Reorder immediately
84820,DANISH ROSE TRINKET TRAYS,kitchen,261,14,0.9490909090909091,4.898123324396783,29.3887399463807,15.0,Reorder immediately
15058B,PINK POLKADOT GARDEN PARASOL,other,228,11,0.9539748953974896,4.278820375335121,25.672922252010725,15.0,Reorder immediately
22598,CHRISTMAS MUSICAL ZINC TREE,seasonal,994,98,0.9102564102564102,18.654155495978554,111.92493297587131,14.0,Reorder immediately
23244,ROUND STORAGE TIN VINTAGE LEAF,home decor,936,91,0.9113924050632911,17.5656836461126,105.39410187667559,14.0,Reorder immediately
22689,DOORMAT MERRY CHRISTMAS RED ,home decor,673,62,0.9156462585034013,12.630026809651476,75.78016085790885,14.0,Reorder immediately
84596E,SMALL LICORICE DES PINK BOWL,kitchen,565,50,0.9186991869918699,10.603217158176944,63.61930294906166,14.0,Reorder immediately
23152,IVORY SWEETHEART WIRE LETTER RACK ,home decor,558,49,0.9192751235584844,10.471849865951743,62.83109919571046,14.0,Reorder immediately
85180A,RED HEARTS LIGHT CHAIN ,home decor,503,43,0.9212454212454212,9.439678284182305,56.63806970509383,14.0,Reorder immediately
75131,METAL TUBE CHIME ON BAMBOO,other,490,41,0.9227871939736346,9.195710455764075,55.17426273458445,14.0,Reorder immediately
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,home decor,449,37,0.9238683127572016,8.42627345844504,50.557640750670245,14.0,Reorder immediately
37495,FAIRY CAKE BIRTHDAY CANDLE SET,home decor,440,36,0.9243697478991597,8.257372654155496,49.54423592493298,14.0,Reorder immediately
22032,BOTANICAL LILY GREETING CARD,kitchen,427,34,0.9262472885032538,8.013404825737265,48.08042895442359,14.0,Reorder immediately
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,home decor,394,30,0.9292452830188679,7.394101876675603,44.36461126005362,14.0,Reorder immediately
84580,MOUSE TOY WITH PINK T-SHIRT,other,390,30,0.9285714285714286,7.319034852546917,43.9142091152815,14.0,Reorder immediately
22459,CAST IRON HOOK GARDEN TROWEL,other,386,29,0.9301204819277108,7.2439678284182305,43.46380697050938,14.0,Reorder immediately
21828,EIGHT PIECE SNAKE  SET,sets,333,23,0.9353932584269663,6.249329758713137,37.49597855227882,14.0,Reorder immediately
21743,STAR PORTABLE TABLE LIGHT ,home decor,300,20,0.9375,5.630026809651475,33.78016085790885,14.0,Reorder immediately
84228,HEN HOUSE W CHICK STANDING,other,297,19,0.939873417721519,5.57372654155496,33.442359249329755,14.0,Reorder immediately
21222,SET/4 BADGES BEETLES,sets,269,16,0.9438596491228071,5.048257372654156,30.289544235924936,14.0,Reorder immediately
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,sets,240,13,0.9486166007905138,4.50402144772118,27.02412868632708,14.0,Reorder immediately
22778,GLASS CLOCHE SMALL,kitchen,808,78,0.9119638826185101,15.163538873994638,90.98123324396782,13.0,Reorder immediately
84944,SET OF 6 KASHMIR FOLKART BAUBLES,sets,711,67,0.9138817480719794,13.343163538873995,80.05898123324397,13.0,Reorder immediately
22310,IVORY KNITTED MUG COSY ,kitchen,668,62,0.915068493150685,12.536193029490617,75.2171581769437,13.0,Reorder immediately
21675,BUTTERFLIES STICKERS,stationery,634,58,0.9161849710982659,11.898123324396783,71.3887399463807,13.0,Reorder immediately
22248,DECORATION  PINK CHICK MAGIC GARDEN,home decor,594,54,0.9166666666666666,11.14745308310992,66.88471849865951,13.0,Reorder immediately
23525,BUFFALO BILL WALL ART ,other,583,53,0.9166666666666666,10.941018766756033,65.6461126005362,13.0,Reorder immediately
22341,LOVE GARLAND PAINTED ZINC ,other,453,38,0.9226069246435845,8.501340482573728,51.008042895442365,13.0,Reorder immediately
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,kitchen,431,36,0.9229122055674518,8.088471849865952,48.53083109919571,13.0,Reorder immediately
22852,DOG BOWL VINTAGE CREAM,kitchen,390,31,0.9263657957244655,7.319034852546917,43.9142091152815,13.0,Reorder immediately
22589,CARDHOLDER GINGHAM STAR,home decor,379,30,0.9266503667481663,7.11260053619303,42.675603217158184,13.0,Reorder immediately
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,home decor,323,23,0.9335260115606936,6.061662198391421,36.369973190348524,13.0,Reorder immediately
22183,CAKE STAND VICTORIAN FILIGREE MED,kitchen,322,23,0.9333333333333333,6.042895442359249,36.257372654155496,13.0,Reorder immediately
22511,RETROSPOT BABUSHKA DOORSTOP,home decor,251,15,0.943609022556391,4.710455764075067,28.2627345844504,13.0,Reorder immediately
23597,PAPER BUNTING PAISLEY PARK,kitchen,251,15,0.943609022556391,4.710455764075067,28.2627345844504,13.0,Reorder immediately
23661,MILK MAIDS MUG ,kitchen,219,12,0.948051948051948,4.109919571045577,24.65951742627346,13.0,Reorder immediately
23093,SMALL PARISIENNE HEART PHOTO FRAME ,home decor,941,94,0.9091787439613527,17.65951742627346,105.95710455764076,12.0,Reorder immediately
22587,FELTCRAFT HAIRBAND RED AND BLUE,other,921,92,0.9091806515301086,17.284182305630026,103.70509383378015,12.0,Reorder immediately
22424,ENAMEL BREAD BIN CREAM,other,875,87,0.9095634095634095,16.420911528150135,98.52546916890081,12.0,Reorder immediately
21059,PARTY INVITES DINOSAURS,gift/decorative,611,57,0.9146706586826348,11.466487935656836,68.79892761394102,12.0,Reorder immediately
22843,BISCUIT TIN VINTAGE GREEN,kitchen,451,39,0.9204081632653062,8.463806970509383,50.7828418230563,12.0,Reorder immediately
22033,BOTANICAL ROSE GREETING CARD,kitchen,337,26,0.928374655647383,6.3243967828418235,37.94638069705094,12.0,Reorder immediately
22118,JOY WOODEN BLOCK LETTERS,other,232,14,0.943089430894309,4.353887399463807,26.12332439678284,12.0,Reorder immediately
22448,PIN CUSHION BABUSHKA RED,other,201,11,0.9481132075471698,3.772117962466488,22.632707774798927,12.0,Reorder immediately
21320,GLASS CHALICE GREEN  LARGE ,kitchen,197,10,0.9516908212560387,3.6970509383378016,22.18230563002681,12.0,Reorder immediately
22285,"DECORATION HEN ON NEST, HANGING",home decor,871,87,0.9091858037578288,16.345844504021446,98.07506702412869,11.0,Reorder immediately
23014,GLASS APOTHECARY BOTTLE ELIXIR,kitchen,858,86,0.9088983050847458,16.10187667560322,96.6112600536193,11.0,Reorder immediately
22224,WHITE LOVEBIRD LANTERN,other,835,83,0.9095860566448801,15.670241286863272,94.02144772117963,11.0,Reorder immediately
20802,SMALL GLASS SUNDAE DISH CLEAR,kitchen,739,72,0.9112207151664612,13.868632707774799,83.21179624664879,11.0,Reorder immediately
21195,PINK  HONEYCOMB PAPER BALL ,stationery,693,67,0.9118421052631579,13.005361930294907,78.03217158176943,11.0,Reorder immediately
21257,VICTORIAN SEWING BOX MEDIUM,home decor,689,67,0.9113756613756614,12.93029490616622,77.58176943699732,11.0,Reorder immediately
23216,LAUREL HEART ANTIQUE GOLD,home decor,525,48,0.9162303664921466,9.85254691689008,59.11528150134048,11.0,Reorder immediately
22425,ENAMEL COLANDER CREAM,other,460,41,0.9181636726546906,8.632707774798927,51.79624664879356,11.0,Reorder immediately
22519,CHILDS GARDEN BRUSH PINK,other,411,35,0.92152466367713,7.71313672922252,46.27882037533512,11.0,Reorder immediately
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,stationery,399,34,0.9214780600461894,7.487935656836461,44.92761394101876,11.0,Reorder immediately
21470,FLOWER VINE RAFFIA FOOD COVER,home decor,383,32,0.9228915662650602,7.187667560321716,43.1260053619303,11.0,Reorder immediately
22236,CAKE STAND 3 TIER MAGIC GARDEN,kitchen,308,24,0.927710843373494,5.7801608579088475,34.68096514745309,11.0,Reorder immediately
21469,POLKA DOT RAFFIA FOOD COVER,other,290,22,0.9294871794871795,5.442359249329759,32.65415549597856,11.0,Reorder immediately
35915B,BLUE KNITTED HEN ,other,220,14,0.9401709401709402,4.128686327077748,24.77211796246649,11.0,Reorder immediately
17084A,TRANQUILITY MASALA INCENSE,other,200,12,0.9433962264150944,3.7533512064343166,22.5201072386059,11.0,Reorder immediately
22359,GLASS JAR KINGS CHOICE,kitchen,184,10,0.9484536082474226,3.453083109919571,20.718498659517426,11.0,Reorder immediately
22623,BOX OF VINTAGE JIGSAW BLOCKS ,home decor,939,96,0.9072463768115943,17.621983914209114,105.73190348525469,10.0,Reorder immediately
21249,WOODLAND  HEIGHT CHART STICKERS ,stationery,724,72,0.9095477386934674,13.587131367292226,81.52278820375335,10.0,Reorder immediately
85114A,BLACK ENCHANTED FOREST PLACEMAT,other,649,63,0.9115168539325843,12.179624664879357,73.07774798927615,10.0,Reorder immediately
22822,CREAM WALL PLANTER HEART SHAPED,home decor,434,39,0.9175475687103594,8.144772117962466,48.86863270777479,10.0,Reorder immediately
22136,LOVE HEART SOCK HANGER,home decor,379,33,0.9199029126213593,7.11260053619303,42.675603217158184,10.0,Reorder immediately
85087,CANDY SPOT CUSHION COVER,other,339,28,0.9237057220708447,6.361930294906166,38.171581769437,10.0,Reorder immediately
21562,HAWAIIAN GRASS SKIRT ,other,324,26,0.9257142857142857,6.080428954423593,36.48257372654156,10.0,Reorder immediately
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,kitchen,324,26,0.9257142857142857,6.080428954423593,36.48257372654156,10.0,Reorder immediately
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,kitchen,317,26,0.924198250728863,5.949061662198392,35.69436997319035,10.0,Reorder immediately
22894,TABLECLOTH RED APPLES DESIGN ,home decor,305,24,0.9270516717325228,5.7238605898123325,34.343163538873995,10.0,Reorder immediately
10080,GROOVY CACTUS INFLATABLE,other,303,24,0.926605504587156,5.68632707774799,34.11796246648794,10.0,Reorder immediately
84663A,GRASS HOPPER WOODEN WALL CLOCK ,home decor,272,21,0.9283276450511946,5.10455764075067,30.62734584450402,10.0,Reorder immediately
