CustomerID,Segment,Recency,Frequency,Monetary,RFM_Score
14208.0,At Risk,95,1,151.74,211
14209.0,VIP,11,6,2073.43,444
14210.0,At Risk,106,6,1905.8400000000001,244
14211.0,At Risk,53,9,2241.1,244
14212.0,At Risk,90,1,1070.48,213
14214.0,Regular,31,5,1004.38,343
14215.0,VIP,12,6,1789.72,444
14216.0,VIP,3,4,1839.3,434
14217.0,VIP,2,17,2004.98,444
14218.0,Regular,43,1,169.48000000000002,311
14219.0,Regular,4,1,89.94,411
14220.0,At Risk,247,2,632.4,122
14221.0,VIP,42,9,3432.8,344
14222.0,At Risk,177,1,683.17,113
14223.0,At Risk,92,3,991.13,233
14224.0,At Risk,110,4,1050.12,233
14226.0,VIP,29,5,2232.19,344
14227.0,VIP,26,10,3350.96,344
14229.0,At Risk,52,3,1547.2,233
14231.0,At Risk,184,3,925.71,133
14232.0,VIP,43,5,2048.07,344
14233.0,Regular,49,4,1462.72,333
14234.0,Regular,22,4,775.46,333
14235.0,At Risk,75,5,3144.86,244
14236.0,At Risk,81,2,490.86,222
14237.0,At Risk,373,1,161.0,111
14238.0,At Risk,326,1,146.85,111
14239.0,VIP,43,11,2380.85,344
14240.0,Regular,30,2,890.34,323
14241.0,At Risk,184,1,213.70000000000002,111
14242.0,At Risk,235,2,280.55,121
14243.0,VIP,9,10,2588.77,444
14245.0,At Risk,220,2,1693.45,124
14246.0,At Risk,111,3,1474.06,233
14247.0,At Risk,278,1,136.76999999999998,111
14248.0,At Risk,318,1,302.58,111
14250.0,VIP,7,3,1904.05,434
14251.0,VIP,2,5,2879.7000000000003,444
14256.0,At Risk,260,2,969.0600000000001,123
14257.0,At Risk,64,5,3099.7200000000003,244
14258.0,VIP,9,9,12669.98,444
14259.0,At Risk,142,1,120.0,211
14261.0,Regular,51,2,1163.45,323
14262.0,VIP,8,8,2618.23,444
14264.0,At Risk,155,2,333.97,122
14265.0,At Risk,109,2,530.18,222
14267.0,At Risk,163,3,1516.24,133
14270.0,At Risk,332,1,492.65000000000003,112
14271.0,At Risk,226,1,112.32,111
14272.0,At Risk,74,2,437.96,222
14273.0,Regular,51,4,559.97,332
14276.0,At Risk,99,3,1119.74,233
14277.0,VIP,15,3,4216.2,434
14280.0,At Risk,197,1,134.04,111
14282.0,VIP,3,15,3729.34,444
14284.0,Regular,31,2,595.25,322
14285.0,Regular,21,4,1910.01,334
14286.0,Regular,24,3,4628.75,334
14287.0,Regular,8,3,176.63,431
14288.0,At Risk,213,1,426.6,112
14289.0,VIP,9,6,911.26,443
14290.0,VIP,11,5,2314.65,444
14291.0,VIP,2,11,3883.25,444
14292.0,VIP,8,9,4871.93,444
14293.0,Regular,3,4,1046.56,433
14295.0,Regular,40,1,166.20000000000002,311
14297.0,Regular,18,4,1305.33,433
14298.0,VIP,8,44,51527.3,444
14299.0,VIP,8,9,3965.62,444
14300.0,Regular,19,1,43.2,311
14301.0,At Risk,117,1,640.14,212
14304.0,At Risk,223,1,383.45,112
14305.0,At Risk,71,3,1858.96,234
14306.0,Regular,51,2,2093.32,324
14307.0,At Risk,89,6,2995.72,244
14309.0,VIP,8,9,2352.53,444
14311.0,At Risk,243,1,310.26,112
14312.0,Regular,47,6,1611.59,343
14314.0,At Risk,107,1,120.0,211
14315.0,VIP,45,6,2481.13,344
14317.0,At Risk,65,1,508.58000000000004,212
14320.0,At Risk,207,2,477.79,122
14321.0,VIP,11,5,1530.75,443
14323.0,At Risk,115,2,605.0600000000001,222
14326.0,At Risk,242,1,183.85,111
14327.0,At Risk,163,1,311.65,112
14329.0,VIP,17,7,5014.84,444
14331.0,At Risk,124,2,462.65999999999997,222
14332.0,Regular,23,3,866.31,333
14333.0,At Risk,68,1,415.2,212
14334.0,VIP,17,8,2552.21,444
14335.0,Regular,16,2,468.26,422
14336.0,Regular,17,4,1614.91,433
14338.0,At Risk,161,2,588.22,122
14339.0,At Risk,243,1,309.52,112
14340.0,At Risk,219,1,134.7,111
14341.0,VIP,45,8,2182.28,344
14342.0,Regular,21,4,668.5600000000001,332
14344.0,At Risk,127,8,889.9300000000001,243
14345.0,Regular,39,1,108.97999999999999,311
14346.0,At Risk,121,2,1021.58,223
14348.0,At Risk,260,1,409.57,112
14349.0,Regular,10,1,133.5,411
14350.0,At Risk,274,1,282.93,111
14351.0,At Risk,165,1,51.0,111
14352.0,At Risk,157,4,1078.96,133
14353.0,At Risk,215,1,90.6,111
14354.0,Regular,6,2,163.62,421
14355.0,At Risk,366,1,174.4,111
14356.0,At Risk,80,2,701.23,223
14357.0,Regular,43,1,225.77,311
14359.0,Regular,19,3,912.18,333
14360.0,Regular,32,4,2128.23,334
14362.0,Regular,22,1,161.2,311
14364.0,At Risk,109,8,3717.35,244
14367.0,VIP,8,16,9261.52,444
14368.0,At Risk,320,1,155.0,111
14371.0,At Risk,295,1,100.5,111
14373.0,At Risk,358,1,76.55,111
14375.0,At Risk,185,1,257.68,111
14377.0,At Risk,191,2,617.05,122
14379.0,Regular,44,2,348.1,322
14381.0,At Risk,52,1,202.68,211
14382.0,Regular,26,1,626.0699999999999,312
14383.0,Regular,38,3,1247.69,333
14385.0,Regular,9,3,202.11,431
14386.0,At Risk,297,1,142.4,111
14387.0,Regular,33,3,1770.56,334
14388.0,VIP,10,8,3212.84,444
14389.0,At Risk,65,2,1043.46,223
14390.0,VIP,10,9,4652.82,444
14393.0,At Risk,218,1,67.95,111
14395.0,VIP,2,9,3507.71,444
14396.0,At Risk,65,2,487.99,222
14397.0,VIP,3,19,2612.96,444
14400.0,At Risk,149,1,574.7,112
14401.0,VIP,4,13,4051.48,444
14403.0,At Risk,130,4,1475.81,233
14404.0,Regular,34,6,1474.32,343
14406.0,At Risk,119,1,156.75,211
14407.0,At Risk,107,6,2157.73,244
14408.0,VIP,11,7,2606.53,444
14409.0,At Risk,71,6,2059.4500000000003,244
14410.0,At Risk,92,9,1105.07,243
14411.0,At Risk,311,1,1063.0,113
14412.0,Regular,43,2,770.03,323
14413.0,At Risk,362,1,122.7,111
14414.0,At Risk,92,7,1496.98,243
14415.0,VIP,1,13,5900.28,444
14416.0,Regular,22,2,490.22,322
14418.0,VIP,4,3,1937.25,434
14419.0,VIP,11,6,1058.06,443
14420.0,At Risk,99,1,387.52,212
14421.0,At Risk,57,2,813.11,223
14422.0,VIP,1,6,4263.64,444
14423.0,At Risk,218,1,265.2,111
14424.0,Regular,18,1,322.08,412
14426.0,VIP,24,10,4481.67,344
14427.0,Regular,50,2,363.34000000000003,322
14428.0,VIP,7,5,1244.83,443
14431.0,At Risk,303,1,470.36,112
14432.0,VIP,10,6,2255.51,444
14434.0,Regular,22,6,1372.8,343
14436.0,At Risk,99,1,89.06,211
14437.0,At Risk,366,1,63.0,111
14438.0,At Risk,306,1,131.9,111
14439.0,At Risk,320,1,2661.24,114
14440.0,VIP,8,5,2357.6800000000003,444
14441.0,VIP,1,4,1712.89,434
14442.0,At Risk,205,2,1589.82,123
14443.0,At Risk,54,4,1420.2,233
14446.0,Regular,1,4,1039.58,433
14447.0,Regular,19,5,1163.23,343
14448.0,Regular,9,2,375.35,422
14449.0,Regular,19,4,907.1,333
14450.0,At Risk,181,3,483.25,132
14451.0,At Risk,60,2,662.59,222
14452.0,Regular,11,2,264.44,421
14453.0,At Risk,190,1,119.93,111
14456.0,VIP,5,9,3062.4,444
14457.0,At Risk,311,1,113.64,111
14459.0,At Risk,155,1,1837.92,114
14460.0,At Risk,110,3,434.34,232
14461.0,At Risk,148,3,2103.06,134
14462.0,At Risk,66,11,2004.02,244
14463.0,At Risk,98,3,529.62,232
14465.0,At Risk,247,3,1058.6200000000001,133
14466.0,VIP,29,7,2272.4,344
14467.0,Regular,18,4,598.76,432
14470.0,Regular,12,2,461.19,422
14472.0,At Risk,104,8,1936.84,244
14473.0,At Risk,74,2,234.34000000000003,221
14474.0,Regular,46,1,547.66,312
14475.0,At Risk,72,3,925.85,233
14476.0,At Risk,257,1,215.7,111
14477.0,Regular,20,4,1309.6,333
14479.0,At Risk,254,2,316.25,122
14480.0,Regular,11,1,279.05,411
14481.0,At Risk,165,2,636.51,122
14482.0,VIP,18,6,2068.15,444
14483.0,At Risk,282,1,137.1,111
14484.0,Regular,50,1,321.92,312
14485.0,Regular,39,1,165.75,311
14487.0,Regular,27,6,1196.33,343
14488.0,At Risk,68,1,1064.28,213
14489.0,At Risk,207,1,463.38,112
14491.0,At Risk,175,2,340.93,122
14493.0,VIP,7,5,2383.2400000000002,444
14494.0,Regular,26,1,139.56,311
14495.0,Regular,51,2,123.8,321
14496.0,At Risk,312,2,538.8100000000001,122
14497.0,At Risk,309,1,475.37,112
14498.0,VIP,43,5,1957.32,344
14499.0,Regular,26,3,815.32,333
14500.0,At Risk,88,3,356.85,232
14501.0,At Risk,184,2,251.21,121
14502.0,VIP,20,11,2470.67,344
14503.0,VIP,3,6,3543.26,444
14504.0,Regular,47,4,673.26,332
14505.0,VIP,17,8,5905.64,444
14506.0,VIP,17,5,2012.17,444
14507.0,Regular,24,6,1383.18,343
14508.0,Regular,22,2,276.42,321
14511.0,VIP,11,5,1314.81,443
14512.0,At Risk,188,2,275.28,121
14513.0,At Risk,101,3,455.59000000000003,232
14514.0,At Risk,61,3,1055.35,233
14515.0,VIP,18,6,2102.09,444
14517.0,Regular,33,2,330.45,322
14518.0,At Risk,64,1,174.37,211
14520.0,Regular,2,2,270.6,421
14522.0,Regular,24,4,974.54,333
14523.0,At Risk,108,1,241.09,211
14524.0,VIP,32,9,1867.68,344
14525.0,VIP,20,9,4332.2,344
14527.0,VIP,3,55,8508.82,444
14528.0,Regular,37,1,364.21999999999997,312
14529.0,At Risk,60,3,620.04,232
14530.0,VIP,26,6,2925.91,344
14532.0,At Risk,236,4,932.85,133
14533.0,VIP,25,7,1949.72,344
14534.0,VIP,3,18,4447.05,444
14535.0,At Risk,60,3,2864.19,234
14536.0,At Risk,260,1,171.8,111
14537.0,At Risk,58,1,355.56,212
14538.0,At Risk,65,2,388.25,222
14539.0,Regular,16,2,537.48,422
14540.0,Regular,10,3,996.26,433
14541.0,At Risk,59,8,1461.65,243
14542.0,At Risk,186,1,103.25,111
14543.0,VIP,29,16,3630.33,344
14544.0,Regular,24,2,2024.45,324
14546.0,VIP,5,5,2578.09,444
14547.0,VIP,4,8,4007.54,444
14548.0,At Risk,151,2,652.8,122
14549.0,At Risk,311,1,289.24,111
14550.0,Regular,11,2,765.62,423
14551.0,Regular,18,2,186.23,421
14552.0,At Risk,152,1,165.07,111
14553.0,Regular,19,5,859.27,343
14554.0,VIP,10,4,2381.04,434
14555.0,At Risk,57,2,324.14,222
14557.0,At Risk,85,1,788.38,213
14560.0,VIP,7,22,2237.77,444
14561.0,At Risk,76,3,1080.76,233
14562.0,VIP,4,18,5074.77,444
14565.0,At Risk,96,4,3099.12,234
14566.0,At Risk,111,1,1432.0,213
14567.0,At Risk,57,2,1530.3600000000001,223
14569.0,Regular,1,1,227.39,411
14570.0,At Risk,281,2,218.06,121
14572.0,VIP,3,7,2832.84,444
14573.0,At Risk,180,9,1653.42,143
14576.0,At Risk,372,1,35.400000000000006,111
14577.0,Regular,13,4,859.71,433
14578.0,Regular,3,1,168.63,411
14581.0,Regular,17,1,138.6,411
14582.0,Regular,41,1,114.11,311
14583.0,VIP,6,5,1052.55,443
14584.0,At Risk,169,4,1042.26,133
14585.0,Regular,50,1,157.05,311
14586.0,At Risk,277,1,237.36,111
14587.0,Regular,19,9,1601.14,343
14589.0,At Risk,372,1,39.75,111
14591.0,Regular,15,4,1447.14,433
14592.0,Regular,35,3,570.46,332
14593.0,Regular,22,3,617.99,332
14594.0,Regular,7,2,379.83,422
14595.0,VIP,20,6,1740.6,344
14597.0,Regular,11,2,883.15,423
14598.0,Regular,44,1,221.97,311
14600.0,At Risk,306,1,393.33000000000004,112
14601.0,Regular,11,1,213.96,411
14603.0,At Risk,275,1,660.0,112
14606.0,VIP,1,93,12156.65,444
14607.0,VIP,16,14,16569.5,444
14608.0,VIP,4,4,1785.15,434
14609.0,At Risk,72,4,601.56,232
14616.0,At Risk,243,3,406.08000000000004,132
14618.0,Regular,9,3,553.44,432
14619.0,At Risk,246,1,394.44,112
14620.0,At Risk,206,2,412.78000000000003,122
14621.0,VIP,1,5,1788.3600000000001,444
14622.0,At Risk,185,1,320.58000000000004,112
14623.0,Regular,32,5,889.25,343
14624.0,At Risk,57,2,225.85,221
14625.0,At Risk,196,2,899.63,123
14626.0,Regular,24,4,2791.27,334
14628.0,At Risk,91,2,671.96,222
14629.0,Regular,4,2,959.01,423
14631.0,Regular,51,3,1006.98,333
14632.0,At Risk,263,1,114.56,111
14633.0,At Risk,266,1,344.90000000000003,112
14636.0,Regular,36,2,609.85,322
14638.0,Regular,51,1,443.6,312
14639.0,At Risk,52,6,2984.49,244
14640.0,VIP,24,6,2125.08,344
14641.0,Regular,22,1,110.46,311
14642.0,At Risk,59,1,96.12,211
14643.0,At Risk,170,2,693.8100000000001,123
14644.0,At Risk,68,2,830.76,223
14645.0,At Risk,157,2,597.09,122
14646.0,VIP,2,73,280206.02,444
14647.0,At Risk,201,1,243.22,111
14649.0,Regular,5,4,1417.29,433
14651.0,At Risk,67,2,654.6,222
14652.0,At Risk,77,1,114.18,211
14653.0,VIP,1,7,1947.55,444
14655.0,VIP,8,4,1932.23,434
14656.0,At Risk,169,2,291.05,121
14657.0,Regular,18,4,848.22,433
14658.0,Regular,5,2,247.15,421
14659.0,VIP,9,9,2529.93,444
14660.0,At Risk,87,2,285.74,221
14661.0,Regular,27,1,107.95,311
14662.0,Regular,29,4,771.17,333
14664.0,Regular,20,2,637.89,322
14665.0,At Risk,61,5,1835.7,244
14666.0,Regular,24,1,195.25,311
14667.0,VIP,11,25,9241.2,444
14669.0,At Risk,242,3,1269.99,133
14670.0,At Risk,280,2,411.53,122
14672.0,At Risk,235,2,765.55,123
14673.0,VIP,3,5,1736.4,444
14675.0,Regular,16,1,604.75,412
14676.0,VIP,31,6,2548.2400000000002,344
14680.0,VIP,25,16,28754.11,344
14681.0,At Risk,71,3,498.95,232
14682.0,At Risk,188,2,52.0,121
14684.0,Regular,26,5,1236.28,343
14687.0,At Risk,107,1,628.38,212
14688.0,VIP,8,21,5630.87,444
14689.0,At Risk,209,1,112.8,111
14690.0,Regular,44,2,371.7,322
14691.0,VIP,31,5,2114.33,344
14692.0,At Risk,137,4,591.55,232
14693.0,At Risk,265,1,172.9,111
14696.0,VIP,4,7,2078.95,444
14697.0,At Risk,218,2,188.60999999999999,121
14698.0,VIP,2,5,1250.76,443
14699.0,At Risk,214,1,109.13000000000001,111
14700.0,Regular,32,3,2235.3,334
14701.0,VIP,11,9,2549.37,444
14702.0,VIP,1,17,3292.14,444
14703.0,Regular,15,1,318.17,412
14704.0,VIP,11,9,1546.91,443
14705.0,At Risk,199,1,179.0,111
14708.0,Regular,3,3,1126.37,433
14709.0,VIP,15,13,4921.04,444
14710.0,Regular,14,4,606.13,432
14711.0,VIP,10,11,2868.8,444
14712.0,Regular,29,3,917.07,333
14713.0,VIP,9,11,2666.36,444
14714.0,Regular,24,1,160.19,311
14715.0,Regular,25,4,867.38,333
14716.0,Regular,43,2,329.68,322
14719.0,VIP,2,5,1602.13,443
14720.0,Regular,6,3,663.81,432
14722.0,At Risk,147,1,187.92000000000002,111
14723.0,VIP,10,6,1158.3,443
14725.0,Regular,25,1,718.08,313
14727.0,At Risk,274,1,268.58,111
14729.0,At Risk,374,1,313.49,112
14730.0,VIP,1,8,2005.06,444
14731.0,Regular,47,3,380.02,332
14732.0,VIP,8,8,2702.4900000000002,444
14733.0,VIP,16,12,9585.91,444
14735.0,VIP,4,32,6065.69,444
14737.0,Regular,4,3,1164.55,433
14738.0,Regular,43,7,1314.45,343
14739.0,VIP,4,7,3902.28,444
14740.0,At Risk,197,3,1448.21,133
14741.0,VIP,12,6,1400.34,443
14744.0,VIP,16,7,1099.98,443
14745.0,At Risk,113,5,1220.26,243
14747.0,At Risk,249,1,328.2,112
14748.0,Regular,29,5,1415.75,343
14752.0,Regular,44,1,389.64,312
14753.0,At Risk,87,1,563.15,212
14754.0,Regular,45,2,638.05,322
14755.0,VIP,10,11,5010.28,444
14756.0,Regular,15,1,738.96,413
14757.0,At Risk,75,1,420.5,212
14758.0,At Risk,145,4,1484.06,133
14759.0,Regular,5,3,1625.97,433
14760.0,At Risk,297,1,89.2,111
14761.0,At Risk,59,2,255.9,221
14762.0,At Risk,264,1,300.52,111
14764.0,Regular,47,1,278.3,311
14765.0,Regular,29,3,254.11,331
14766.0,VIP,8,6,2473.37,444
14768.0,Regular,17,2,192.60000000000002,421
14769.0,VIP,3,8,10674.75,444
14770.0,At Risk,232,2,876.42,123
14772.0,At Risk,112,1,139.26,211
14775.0,At Risk,58,3,1011.9,233
14776.0,VIP,51,11,2538.3,344
14778.0,At Risk,127,2,730.86,223
14779.0,At Risk,281,3,386.15,132
14780.0,At Risk,55,2,447.68,222
14782.0,At Risk,320,1,200.10000000000002,111
14784.0,Regular,26,2,289.99,321
14785.0,Regular,10,2,77.4,421
14788.0,Regular,7,2,679.4399999999999,423
14789.0,Regular,29,1,197.64,311
14790.0,Regular,17,4,745.06,433
14792.0,At Risk,64,1,6.2,211
14793.0,Regular,21,1,228.99,311
14794.0,VIP,3,7,1319.91,443
14795.0,At Risk,166,1,131.45000000000002,111
14796.0,VIP,1,17,8022.49,444
14798.0,At Risk,53,3,173.74,231
14799.0,Regular,51,1,157.7,311
14800.0,VIP,48,12,4339.74,344
14801.0,At Risk,61,1,193.14,211
14803.0,At Risk,162,3,845.55,133
14804.0,Regular,9,1,353.27,412
14805.0,Regular,15,4,554.65,432
14806.0,At Risk,75,1,193.39000000000001,211
14808.0,VIP,40,8,2741.17,344
14810.0,VIP,41,11,2087.88,344
14813.0,At Risk,370,2,155.43,121
14815.0,Regular,37,2,778.5,323
14816.0,At Risk,197,1,271.85,111
14817.0,At Risk,200,2,1110.34,123
14818.0,At Risk,74,3,657.8,232
14819.0,At Risk,64,2,272.07,221
14820.0,Regular,21,4,507.29,332
14821.0,At Risk,367,1,48.800000000000004,111
14823.0,At Risk,180,3,321.43,132
14824.0,Regular,10,4,1127.71,433
14825.0,VIP,4,12,2226.91,444
14828.0,At Risk,197,3,2139.76,134
14829.0,Regular,29,4,697.55,333
14830.0,At Risk,53,1,197.13,211
14834.0,VIP,18,6,1720.3,444
14836.0,Regular,10,3,102.44999999999999,431
14837.0,At Risk,90,4,1649.5,233
14840.0,At Risk,268,1,62.85,111
14841.0,At Risk,53,6,3295.76,244
14842.0,Regular,44,4,2824.69,334
14844.0,At Risk,64,4,3189.81,234
14847.0,At Risk,149,1,309.4,112
14849.0,VIP,22,25,7930.54,344
14850.0,At Risk,312,1,325.75,112
14851.0,Regular,23,2,511.35,322
14852.0,At Risk,58,6,2836.69,244
14853.0,Regular,24,2,475.8,322
14854.0,At Risk,78,7,2759.83,244
14855.0,At Risk,119,2,645.65,222
14856.0,Regular,36,3,1311.3799999999999,333
14857.0,At Risk,60,2,1173.12,223
14859.0,Regular,13,4,1353.74,433
14860.0,Regular,19,1,170.32,311
14861.0,At Risk,52,1,125.79,211
14862.0,Regular,26,2,841.1999999999999,323
14863.0,Regular,29,1,266.76,311
14865.0,Regular,7,2,52.2,421
14866.0,VIP,11,12,14389.9,444
14867.0,At Risk,186,3,710.28,133
14868.0,VIP,3,8,2953.59,444
14869.0,Regular,9,2,725.7,423
14870.0,At Risk,262,1,327.25,112
14871.0,Regular,3,4,522.38,432
14873.0,At Risk,210,1,519.68,112
14875.0,At Risk,108,2,1465.3200000000002,223
14878.0,VIP,13,9,1485.54,443
14880.0,At Risk,77,3,706.19,233
14881.0,Regular,20,1,255.4,311
14882.0,Regular,27,2,589.7,322
14883.0,Regular,19,6,761.59,343
14885.0,At Risk,132,1,765.3199999999999,213
14886.0,At Risk,253,1,364.8,112
14887.0,At Risk,79,1,1862.0,214
14888.0,At Risk,207,1,369.2,112
14889.0,At Risk,336,1,135.9,111
14890.0,At Risk,254,1,125.65,111
14891.0,At Risk,148,2,554.38,122
14893.0,Regular,10,2,1237.8500000000001,423
14894.0,At Risk,85,1,655.75,212
14895.0,VIP,8,20,11138.710000000001,444
14896.0,At Risk,205,2,468.77000000000004,122
14897.0,Regular,8,4,1366.38,433
14898.0,Regular,23,6,1303.52,343
14901.0,VIP,11,9,1421.29,443
14902.0,Regular,26,1,332.66,312
14903.0,VIP,21,5,2810.63,344
14904.0,Regular,2,2,1025.44,423
14905.0,At Risk,158,2,616.15,122
14907.0,VIP,3,7,3501.1,444
14908.0,At Risk,74,1,277.8,211
14910.0,Regular,3,4,434.35,432
14911.0,VIP,1,201,143825.06,444
14912.0,Regular,17,2,867.85,423
14913.0,Regular,36,4,1227.43,333
14915.0,At Risk,91,2,307.48,222
14916.0,At Risk,71,4,1268.98,233
14918.0,At Risk,116,2,1610.15,223
14920.0,At Risk,213,2,977.77,123
14921.0,Regular,30,2,1316.07,323
14923.0,Regular,51,1,749.1,313
14924.0,At Risk,246,1,310.05,112
14929.0,Regular,32,1,223.88,311
14930.0,At Risk,109,3,2372.86,234
14931.0,VIP,5,5,1257.68,443
14932.0,At Risk,366,1,363.53,112
14934.0,At Risk,82,2,1890.94,224
14935.0,At Risk,297,1,1784.71,114
14936.0,VIP,34,8,8137.02,344
14937.0,At Risk,57,3,1621.88,233
14944.0,VIP,30,12,5900.25,344
14946.0,Regular,14,1,100.9,411
14947.0,At Risk,72,2,290.82,221
14948.0,Regular,23,6,1101.97,343
14950.0,Regular,19,1,371.2,312
14951.0,At Risk,79,1,311.69,212
14952.0,At Risk,60,11,8099.49,244
14953.0,Regular,25,1,289.82,311
14954.0,Regular,12,1,336.17,412
14957.0,At Risk,253,1,58.49,111
14958.0,At Risk,147,3,499.68,132
14959.0,At Risk,64,4,695.42,233
14960.0,Regular,8,2,221.27,421
14961.0,VIP,11,9,7044.68,444
14962.0,At Risk,271,1,126.7,111
14963.0,VIP,10,5,1487.8,443
14964.0,At Risk,247,1,206.21,111
14965.0,At Risk,96,2,599.0,222
14966.0,Regular,15,1,191.32,411
14967.0,Regular,50,1,463.8,312
14968.0,Regular,30,1,147.59,311
14970.0,At Risk,68,4,1592.06,233
14971.0,Regular,35,3,1116.57,333
14972.0,At Risk,128,1,114.77,211
14973.0,At Risk,107,3,1314.45,233
14974.0,Regular,37,1,114.39,311
14975.0,At Risk,57,1,279.94,211
14976.0,At Risk,57,7,790.86,243
14978.0,At Risk,72,5,1931.42,244
14981.0,At Risk,246,1,102.12,111
14984.0,Regular,19,2,213.27,321
14985.0,At Risk,198,2,296.75,121
14987.0,Regular,16,2,326.4,422
14988.0,At Risk,212,1,334.54,112
14995.0,Regular,39,2,233.23000000000002,321
14997.0,Regular,46,3,546.1999999999999,332
14998.0,At Risk,170,2,429.87,122
15000.0,Regular,48,1,490.52,312
15002.0,At Risk,116,4,1641.76,233
15004.0,At Risk,147,1,1246.32,113
15005.0,VIP,16,28,6316.57,444
15006.0,Regular,51,1,502.09,312
15007.0,At Risk,159,1,156.91,111
15009.0,Regular,12,3,1261.78,433
15010.0,Regular,36,1,308.94,312
15012.0,At Risk,54,2,423.04,222
15014.0,Regular,43,2,260.17,321
15016.0,At Risk,173,1,170.04,111
15017.0,Regular,34,1,125.58,311
15018.0,Regular,39,3,496.21000000000004,332
15019.0,At Risk,267,1,266.0,111
15021.0,VIP,9,9,1914.82,444
15022.0,Regular,12,4,905.04,433
15023.0,VIP,3,11,6802.76,444
15024.0,VIP,10,10,1661.33,443
15025.0,Regular,33,1,377.01,312
15026.0,At Risk,80,3,469.0,232
15027.0,Regular,31,4,1066.1499999999999,333
15028.0,Regular,8,4,627.13,432
15030.0,At Risk,72,2,518.28,222
15031.0,Regular,4,4,668.14,432
15032.0,At Risk,256,3,4959.1,134
15033.0,VIP,5,10,2586.67,444
15034.0,VIP,16,8,4308.61,444
15035.0,At Risk,90,1,252.73000000000002,211
15036.0,At Risk,72,3,465.55,232
15038.0,At Risk,59,6,705.49,243
15039.0,VIP,10,47,19914.44,444
15041.0,At Risk,170,1,180.35,111
15042.0,At Risk,199,1,135.93,111
15043.0,Regular,31,1,537.0,312
15044.0,VIP,19,17,7700.2300000000005,344
15045.0,At Risk,152,2,735.66,123
15046.0,VIP,9,15,5213.7699999999995,444
15047.0,At Risk,270,1,343.62,112
15048.0,At Risk,65,4,384.05,232
15049.0,At Risk,274,1,121.17000000000002,111
15050.0,Regular,25,3,1782.09,334
15051.0,Regular,23,3,1391.61,333
15052.0,At Risk,319,1,215.78,111
15053.0,Regular,5,3,697.79,433
15054.0,Regular,12,2,302.1,421
15057.0,At Risk,275,2,1489.5,123
15058.0,VIP,25,11,2124.9900000000002,344
15059.0,Regular,41,9,1337.72,343
15060.0,Regular,8,4,303.09,431
15061.0,VIP,4,48,54534.14,444
15062.0,At Risk,71,4,987.86,233
15063.0,At Risk,213,1,370.79999999999995,112
15065.0,Regular,38,4,3158.13,334
15066.0,At Risk,53,1,893.59,213
15067.0,At Risk,78,3,1744.76,234
15068.0,Regular,46,2,553.36,322
15069.0,At Risk,179,1,1109.53,113
15070.0,At Risk,373,1,106.2,111
15071.0,At Risk,94,2,982.07,223
15073.0,Regular,10,3,1043.41,433
15074.0,At Risk,105,1,748.87,213
15075.0,At Risk,78,1,773.03,213
15076.0,At Risk,173,1,880.85,113
15078.0,VIP,7,32,9743.11,444
15079.0,At Risk,213,4,895.61,133
15081.0,Regular,22,5,504.8,342
15083.0,At Risk,257,1,88.2,111
15087.0,At Risk,282,1,306.94,111
15088.0,Regular,21,2,1160.07,323
15089.0,VIP,10,6,2420.84,444
15090.0,At Risk,308,1,381.32,112
15091.0,At Risk,68,1,480.71,212
15092.0,At Risk,215,2,457.81,122
15093.0,VIP,18,6,4597.02,444
15095.0,At Risk,104,4,1370.6,233
15096.0,Regular,43,1,219.39000000000001,311
15097.0,Regular,4,1,248.08,411
15098.0,At Risk,182,3,39916.5,134
15099.0,At Risk,84,1,410.48,212
15100.0,At Risk,334,3,876.0,133
15101.0,Regular,9,2,317.53,422
15103.0,Regular,31,2,703.36,323
15104.0,At Risk,197,2,1027.44,123
15105.0,VIP,18,7,2298.93,444
15106.0,VIP,18,5,1422.52,443
15107.0,At Risk,311,6,319.5,142
15108.0,At Risk,142,4,1300.25,233
15109.0,At Risk,246,1,484.95,112
15110.0,Regular,24,4,996.1,333
15111.0,Regular,29,3,1567.48,333
15113.0,VIP,10,3,3609.33,434
15114.0,VIP,30,10,2760.56,344
15115.0,Regular,18,1,340.11,412
15116.0,Regular,18,4,1352.75,433
15117.0,VIP,15,5,1551.78,443
15118.0,At Risk,134,1,244.8,211
15119.0,At Risk,246,1,266.4,111
15120.0,At Risk,134,1,358.82,212
15121.0,Regular,50,2,457.72,322
15122.0,At Risk,114,3,1633.78,233
15123.0,Regular,7,2,2199.31,424
15124.0,Regular,23,2,184.19,321
15125.0,VIP,25,15,11528.48,344
15127.0,At Risk,66,1,406.53,212
15128.0,At Risk,60,4,1471.0,233
15129.0,VIP,50,11,3447.4,344
15130.0,At Risk,170,1,330.11,112
15132.0,VIP,18,5,977.9300000000001,443
15133.0,At Risk,128,3,982.42,233
15134.0,VIP,15,8,1387.99,443
15135.0,At Risk,239,1,139.05,111
15136.0,Regular,3,4,1286.7,433
15139.0,At Risk,240,2,178.96,121
15140.0,At Risk,52,7,2354.25,244
15142.0,Regular,46,1,498.74,312
15143.0,At Risk,226,1,259.45,111
15144.0,VIP,8,17,6580.44,444
15145.0,Regular,4,4,1194.73,433
15146.0,At Risk,165,2,1327.16,123
15147.0,At Risk,240,1,623.5,112
15148.0,Regular,11,1,301.29,411
15149.0,At Risk,134,1,520.8000000000001,212
